10033.Stage_0.4-1.1.1.-	10047.Stage_0.4-3.1.1.-	10055.Stage_0.4-1.1.1.-	10081.Stage_0.4-3.1.1.-	10134.Stage_0.4-1.1.1.-	10140.Stage_0.4-1.1.1.PrePost_sporadic	10154.Stage_0.4-1.1.1.-	10165.Stage_0.4-1.1.1.PrePost_sporadic	10177.Stage_0.4-1.1.1.-	10198.Stage_0.4-2.1.1.-	10203.Stage_0.5-3.1.1.-	10334.Stage_0.4-1.1.1.-	10338.Stage_0.4-1.1.1.PrePost_sporadic	10345.Stage_0.4-1.1.1.PrePost_sporadic	10358.Stage_0.4-1.1.1.-	10366.Stage_0.4-1.1.1.PrePost_sporadic	10385.Stage_0.4-1.1.1.PrePost_sporadic	10545.Stage_0.4-1.1.1.PrePost_sporadic	10565.Stage_0.4-1.1.1.PrePost_sporadic	10568.Stage_0.4-1.1.1.-	10576.Stage_0.4-1.1.1.-	10579.Stage_0.4-1.1.1.PrePost_sporadic	10596.Stage_0.4-1.1.1.PrePost_sporadic	10601.Stage_0.4-1.1.1.-	10648.Stage_0.4-1.1.1.-	10697.Stage_0.4-1.1.1.PrePost_sporadic	10722.Stage_0.4-1.1.1.-	10749.Stage_0.4-1.1.1.-	10756.Stage_0.4-1.1.1.-	10785.Stage_0.4-1.1.1.Shibata	10814.Stage_0.4-3.1.1.-	10853.Stage_0.4-1.1.1.-	10860.Stage_0.4-1.1.1.-	10866.Stage_0.4-1.1.1.-	10880.Stage_0.4-1.1.1.-	10888.Stage_0.4-1.1.1.-	10911.Stage_0.4-1.1.1.-	10934.Stage_0.4-1.1.1.-	10935.Stage_0.4-1.1.1.-	10967.Stage_0.4-1.1.1.-	10975.Stage_0.4-1.1.1.-	10980.Stage_0.4-1.1.1.-	10989.Stage_0.4-1.1.1.-	10992.Stage_0.4-1.1.1.-	11006.Stage_0.4-6.1.1.Shibata	11008.Stage_0.4-1.1.1.-	11011.Stage_0.4-1.1.1.-	11029.Stage_0.4-1.1.1.-	11048.Stage_0.4-1.1.1.Shibata	11110.Stage_0.4-1.1.1.-	11121.Stage_0.4-1.1.1.-	11151.Stage_0.4-1.1.1.-	11224.Stage_0.4-1.1.1.-	11237.Stage_0.4-1.1.1.-	11241.Stage_0.4-1.1.1.-	11281.Stage_0.4-1.1.1.-	11417.Stage_0.4-1.1.1.-	11423.Stage_0.4-1.1.1.-	11433.Stage_0.4-1.1.1.-	11438.Stage_0.4-1.1.1.-	11445.Stage_0.4-1.1.1.-	11453.Stage_0.4-1.1.1.-	11498.Stage_0.4-1.1.1.-	11510.Stage_0.4-1.1.1.-	11512.Stage_0.4-1.1.1.-	11819.Stage_0.4-6.1.1.-	11836.Stage_0.4-1.1.1.-	11851.Stage_0.4-1.1.1.-	11879.Stage_0.4-1.1.1.-	11891.Stage_0.4-1.1.1.-	11893.Stage_0.4-1.1.1.-	11929.Stage_0.4-1.1.1.-	11993.Stage_0.4-6.1.1.-	
Chitinophaga	0.0	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tetragenococcus	0.6	0.0	3.2	3.17142857143	3.71428571428	2.50476190476	1.0	8.3	0.9	44.5333333333	13.9380952381	0.0	3.6	12.0	1.4	2.7	20.1761904762	0.0	3.12142857143	0.0	1.2	1.76666666667	5.44285714286	1.77142857143	0.0	0.971428571428	0.25	0.1	0.0	0.0	7.31428571428	0.571428571428	0.0	0.8	1.94285714286	11.5857142857	1.07142857143	0.0	0.6	2.34285714286	0.0	5.21666666667	0.2	0.0	0.571428571428	0.25	4.61428571428	7.55238095238	1.0	0.0	0.0	0.0	0.2	0.0	0.5	9.99999999999	0.8	0.0	8.48571428571	1.0	1.5	3.2	1.6	3.84285714286	1.43333333334	2.68095238095	2.5380952381	4.17857142857	0.2	0.0	0.0	0.0	0.8
Zeaxanthinibacter	0.2	0.0	0.6	0.0	0.0	0.0	0.4	0.0	0.1	0.0	0.0	0.4	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0
Leptospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vasilyevaea	1.2	0.0	0.0	0.8	0.4	0.0	2.4	0.0	0.0	0.0	0.0	1.2	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.285714285714	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Herminiimonas	0.6	2.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.2	0.0	0.222222222222	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	36.5	0.0	0.0	0.0	0.0	0.0	0.0	0.722222222222	5.78571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0
Sporosarcina	1.8	0.5	1.4	0.6	2.9	0.0	2.0	0.6	1.4	0.0	2.9	2.6	0.0	2.82142857143	0.0	0.4	0.0	0.0	0.0	10.9	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	8.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.9	21.0	0.0	0.5	0.999999999999	0.0	0.0	0.0	25.0	2.0	0.0	0.0	0.0
Morganella	0.0	0.0	0.0	0.0	4.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	2.93333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	253.922222222	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
Neptuniibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lonepinella	0.1	1.3	0.0	0.3	0.0	0.1	0.0	0.0	0.0	4.2	0.6	0.3	0.0	0.6	0.0	0.0	0.6	0.0	0.1	0.0	0.4	0.0	0.6	0.125	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.825	1.0	0.7	0.0	17.1	0.1	0.2	0.2	0.0	0.466666666667	1.6	6.41666666667	2.8	0.0	0.0	0.0	0.0	0.2	0.0	0.0	1.11666666667	0.3	0.0	0.7	0.0	0.0	1.6	0.0	1.1	0.4	1.525	0.1	0.4	0.0	0.0	0.0	0.0	0.0
Saccharicrinis	5.4	8.36666666667	2.4	1.2	3.0	1.4	22.5333333333	7.2	11.9	3.0	4.2	23.4	4.0	7.3	8.2	5.6	4.7	1.1	1.0	0.3	1.7	1.3	0.3	0.1	0.6	0.4	1.4	1.1	1.7	1.4	0.0	0.9	1.0	1.8	0.6	1.8	0.0	1.2	0.6	0.0	0.2	1.9	1.0	1.2	0.0	0.2	0.0	0.0	1.2	0.4	0.2	2.4	0.2	2.56666666667	0.2	0.4	0.2	1.6	0.8	2.6	1.4	0.2	1.4	0.8	0.4	0.6	1.7	0.0	0.2	0.2	0.6	0.4	1.4
Gracilibacter	10.2	54.4972222222	0.666666666666	0.366666666667	0.866666666666	0.0	2.5	1.86666666667	0.0	0.0	0.0	1.33333333333	0.2	0.25	0.0	0.142857142857	0.0	0.1	0.2	0.458333333333	0.0	2.725	0.0	1.2	0.0	0.3	0.0	0.2	0.1	0.0	0.2	0.236111111111	0.0	3.0	0.0	0.5	0.0	0.0	1.2	0.0	0.0	13.0	7.2	0.0	0.0	0.0	0.2	0.0	0.0	0.5	0.0	60.9888888889	0.2	0.0	0.0	0.666666666666	0.0	0.2	0.0	0.0	0.666666666666	0.0	0.0	0.666666666666	1.2	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Methyloversatilis	0.0	0.2	0.0	0.0	0.2	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shigella	1.06666666667	4.91666666667	46.7555555555	0.0	214.175	227.558333333	143.208333333	72.6166666667	12.9	747.178571429	63.0166666666	16.5333333333	0.0	9.375	31.3833333333	1001.28888889	351.866666667	1.05	0.333333333333	36.625	6.4	0.2	32.25	96.2083333333	585.994047619	59.5166666666	160.677777778	13.4357142857	1.1	5.075	39590.5686507	115.933333333	14.9	8.75	299.585714286	480.866666667	181.158333333	0.2	170.08452381	4.36666666667	1.2	10.5833333333	0.0	2.5	1180.25714286	24.3916666667	243.688888889	58.6416666667	444.898809524	33.4	1086.27261905	6.42619047619	9.53333333333	11.2	24.8527777778	2.93333333333	0.5	3.3	324.885714286	46.6166666667	0.6	26.5444444444	0.0	2319.69404762	3.85	145.529761905	53.0	244.628571429	1986.31904762	0.0	10.4333333333	209.55	1055.24206349
Bauldia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fretibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Steroidobacter	0.0	0.4	0.2	0.0	0.0	0.0	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Loktanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xylella	0.0	0.0	0.4	0.0	0.7	0.0	0.666666666668	0.6	0.0	0.0	0.4	0.2	0.4	0.0	0.0	0.733333333334	0.0	0.0	0.1	0.2	0.2	0.0	0.3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.485714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.6	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	1.23333333334	0.2	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0
Hungatella	198.327777778	331.444444444	451.699206349	268.933333333	636.738095238	222.502380952	214.153968254	267.457142857	236.879365079	118.572222222	125.166666667	258.688888889	63.9761904762	163.938095238	397.365079365	798.049206349	191.2	344.017857143	400.233333333	527.949206349	270.616666667	353.133333333	108.15	346.4	20.1833333333	280.983333333	376.1	416.224603175	191.849603175	599.676190476	58.3595238095	161.892857143	354.673809524	142.285714286	163.691269841	301.170634921	74.6333333333	331.830555556	140.805555556	192.55952381	42.9333333333	42.5333333333	254.726984127	219.083333333	257.572222222	93.7333333333	126.720634921	58.6317460317	653.170634921	381.185714286	309.733333333	95.0333333333	487.672222222	7.6	401.461111111	423.561111111	719.862698413	123.083333333	68.5492063492	242.519047619	355.582539683	564.777777778	394.244444444	374.477777778	282.891269841	16.6	300.627777778	58.2722222222	537.538888889	342.616666667	354.511111111	294.7	1700.71111111
Ureibacillus	2.4	0.7	0.4	0.8	0.5	0.6	4.1	3.2	0.5	1.8	2.9	3.3	0.0	0.4	1.4	0.4	0.4	0.0	0.0	0.2	0.0	1.2	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.6	0.5	0.0	0.0	0.4	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.4	0.2	0.0	1.45	0.2	0.0	0.0	0.0	0.2	0.0	0.0	0.2	0.0	1.3	0.0	0.2	0.0	0.0	0.0	1.2	0.6	0.0	0.0	0.0	0.0	1.2
Cryobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planktomarina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Terrisporobacter	52.8523809524	313.375396825	31.2357142857	47.6079365079	5.58888888889	149.7	38.4444444444	1.3	5.46666666666	79.8761904762	56.0142857143	30.4333333333	6.98333333333	1.0	9.96666666666	0.916666666668	52.4095238095	0.625	17.8666666667	16.4	37.4166666667	3.825	0.0	111.542857143	41.8880952381	0.0	15.9	2.1	6.2	13.6666666667	3.25555555556	0.0	0.0	12.4666666667	0.533333333333	364.195238095	0.333333333333	16.1333333333	1.9	1.66666666667	2.05555555555	35.2	0.0	0.0	8.33333333333	0.0	1509.79126984	273.08015873	0.333333333333	0.0	35.5	3.14285714286	51.1	0.0	3.86666666667	0.0	77.2492063492	10.6904761905	0.0	0.25	2.06666666667	943.232539682	0.0	23.1952380952	51.5055555555	47.6761904762	15.2	343.103174603	2.0	1.44444444444	10.3555555556	1.2	461.0
Geotoga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rehaibacterium	0.0	0.0	1.0	0.0	0.0	0.0	8.64444444444	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14285714286	0.0
Aliagarivorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pedobacter	7.2	0.0	0.0	0.0	1.2	0.0	0.0	4.8	0.0	0.8	0.4	0.8	0.0	0.2	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	0.2	0.0	0.5	2.0	0.0	0.2	1.8	4.0	0.0	0.0	1.0	0.4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.285714285714	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	6.0	0.0	0.0	0.4	0.0	1.0	0.0	4.0	0.0	0.0	0.0
Boseongicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinirubrum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaeroglobus	0.0	6.45158730159	2.08333333333	0.0	0.222222222222	6.83333333333	0.0	0.0	0.222222222222	6.5	4.07936507936	0.0	1.15	0.25	0.0	0.0	2.5	0.0	0.0	0.0	0.5	42.3523809524	1.5	3.95833333333	0.0	0.111111111111	3.375	0.5	0.0	60.6166666667	0.5	0.0	0.0	0.722222222222	4.5	2.0	6.28333333333	4.70833333333	1.22222222222	0.333333333333	0.0	0.0	0.0	0.0	50.5	0.0	2.0	1.33333333333	0.5	4.38571428571	0.0	0.0	0.833333333333	0.0	0.733333333334	0.0	0.0	0.666666666666	8.1746031746	0.0	0.0	4.04166666667	3.11111111111	0.0	0.0	1.875	0.111111111111	1.5	188.5	0.0	0.869047619048	10.0	0.0
Aliifodinibius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erythrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Haloactinopolyspora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinophytocola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Allisonella	48.3333333333	113.033333333	153.766666667	158.5	272.688888889	150.666666667	12.4	0.0	240.271428571	3.0	0.45	0.0	188.233333333	103.666666667	48.0	0.0	140.666666667	416.083333333	1.53333333333	245.5	2.0	49.3333333333	0.0	1.0	144.433333333	0.0	89.9666666667	36.3333333333	97.3333333333	17.0	0.0	0.142857142857	63.1666666667	157.305555556	0.0	0.0	278.466666667	70.3333333333	10.5	219.666666667	0.0	10.0	0.0	9.33333333333	0.333333333334	0.333333333333	0.0	0.0	0.0	52.5	0.0	0.0	4.4	0.0	439.619047619	2.0	0.0	2.48571428571	0.222222222222	0.0	0.0	94.0	108.611111111	65.6666666667	4.33333333333	0.0	110.944444444	0.0	19.8333333333	0.0	103.2	0.0	1.0
Rhodoligotrophos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonella	22.8	111.363888889	554.868253968	71.4	66.6	839.574603175	102.8	21.6	223.842857143	1018.95873016	434.2	71.3428571428	173.771428571	200.75	30.0	100.8	556.514285714	49.5	1370.12103175	16.9	58.0571428571	64.5047619048	1212.12857143	649.071428571	550.557142857	77.4	26.7964285714	278.057142857	9.2	138.313888889	118.4	69.3	10.0	5.0	208.577777778	621.857142857	78.9555555555	20.45	91.8	629.914285714	204.6	118.666666667	162.657142857	4.8	6350.6952381	123.857142857	1114.45714286	4544.00634921	128.0	18.0444444444	165.803174603	4.6	1023.22857143	22.0	21.2	395.857142857	21.0	122.714285714	1254.2	19.4	38.4571428571	546.712698413	31.9777777778	167.857142857	578.257142857	422.631349206	38.4666666667	81.8	1629.71428571	13.2888888889	21.0222222222	296.4	196.085714286
